time,heal_vx,heal_vy,heal_vz,heal_wx,heal_wy,heal_wz,fr3_vx,fr3_vy,fr3_vz,fr3_wx,fr3_wy,fr3_wz
1756190915.981412,-0.001312,0.000096,0.000256,-0.000117,-0.000365,-0.000402,-0.000307,-0.001285,0.000026,0.000242,-0.001006,-0.001886
1756190915.981670,-0.001312,0.000096,0.000256,-0.000117,-0.000365,-0.000402,-0.000253,0.001359,0.000072,-0.000811,0.001520,0.000823
1756190915.991164,-0.001312,0.000096,0.000256,-0.000117,-0.000365,-0.000402,-0.000307,-0.001285,0.000026,0.000242,-0.001006,-0.001886
1756190915.991543,-0.001312,0.000096,0.000256,-0.000117,-0.000365,-0.000402,-0.000307,-0.001285,0.000026,0.000242,-0.001006,-0.001886
1756190916.001780,-0.001312,0.000096,0.000256,-0.000117,-0.000365,-0.000402,-0.000253,0.001359,0.000072,-0.000811,0.001520,0.000823
1756190916.002062,-0.001312,0.000096,0.000256,-0.000117,-0.000365,-0.000402,-0.000307,-0.001285,0.000026,0.000242,-0.001006,-0.001886
1756190916.011527,-0.001255,0.000086,0.000250,-0.000123,-0.000333,-0.000364,-0.000299,-0.001233,0.000048,0.000184,-0.000954,-0.001797
1756190916.011602,-0.001255,0.000086,0.000250,-0.000123,-0.000333,-0.000364,-0.000299,-0.001233,0.000048,0.000184,-0.000954,-0.001797
1756190916.021401,-0.001255,0.000086,0.000250,-0.000123,-0.000333,-0.000364,-0.000247,0.001345,0.000092,-0.000847,0.001521,0.000857
1756190916.021551,-0.001255,0.000086,0.000250,-0.000123,-0.000333,-0.000364,-0.000299,-0.001233,0.000048,0.000184,-0.000954,-0.001797
1756190916.031424,-0.001255,0.000086,0.000250,-0.000123,-0.000333,-0.000364,-0.000299,-0.001233,0.000048,0.000184,-0.000954,-0.001797
1756190916.031749,-0.001255,0.000086,0.000250,-0.000123,-0.000333,-0.000364,-0.000299,-0.001233,0.000048,0.000184,-0.000954,-0.001797
1756190916.042166,-0.001255,0.000086,0.000250,-0.000123,-0.000333,-0.000364,-0.000299,-0.001233,0.000048,0.000184,-0.000954,-0.001797
1756190916.042584,-0.001255,0.000086,0.000250,-0.000123,-0.000333,-0.000364,-0.000299,-0.001233,0.000048,0.000184,-0.000954,-0.001797
1756190916.051616,-0.001189,0.000079,0.000232,-0.000157,-0.000300,-0.000360,-0.000290,-0.001185,0.000070,0.000108,-0.000926,-0.001717
1756190916.052355,-0.001189,0.000079,0.000232,-0.000157,-0.000300,-0.000360,-0.000290,-0.001185,0.000070,0.000108,-0.000926,-0.001717
1756190916.061492,-0.001189,0.000079,0.000232,-0.000157,-0.000300,-0.000360,-0.000290,-0.001185,0.000070,0.000108,-0.000926,-0.001717
1756190916.061995,-0.001189,0.000079,0.000232,-0.000157,-0.000300,-0.000360,-0.000242,0.001323,0.000114,-0.000900,0.001493,0.000877
1756190916.072282,-0.001189,0.000079,0.000232,-0.000157,-0.000300,-0.000360,-0.000290,-0.001185,0.000070,0.000108,-0.000926,-0.001717
1756190916.072629,-0.001189,0.000079,0.000232,-0.000157,-0.000300,-0.000360,-0.000290,-0.001185,0.000070,0.000108,-0.000926,-0.001717
1756190916.081381,-0.001129,0.000082,0.000230,-0.000113,-0.000245,-0.000377,-0.000290,-0.001185,0.000070,0.000108,-0.000926,-0.001717
1756190916.081652,-0.001129,0.000082,0.000230,-0.000113,-0.000245,-0.000377,-0.000290,-0.001185,0.000070,0.000108,-0.000926,-0.001717
1756190916.091354,-0.001129,0.000082,0.000230,-0.000113,-0.000245,-0.000377,-0.000289,-0.001163,0.000054,0.000138,-0.000878,-0.001672
1756190916.091581,-0.001129,0.000082,0.000230,-0.000113,-0.000245,-0.000377,-0.000289,-0.001163,0.000054,0.000138,-0.000878,-0.001672
1756190916.101518,-0.001129,0.000082,0.000230,-0.000113,-0.000245,-0.000377,-0.000289,-0.001163,0.000054,0.000138,-0.000878,-0.001672
1756190916.101947,-0.001129,0.000082,0.000230,-0.000113,-0.000245,-0.000377,-0.000289,-0.001163,0.000054,0.000138,-0.000878,-0.001672
1756190916.111141,-0.001127,0.000077,0.000223,-0.000132,-0.000281,-0.000337,-0.000281,-0.001111,0.000036,0.000159,-0.000790,-0.001590
1756190916.111526,-0.001127,0.000077,0.000223,-0.000132,-0.000281,-0.000337,-0.000281,-0.001111,0.000036,0.000159,-0.000790,-0.001590
1756190916.121410,-0.001127,0.000077,0.000223,-0.000132,-0.000281,-0.000337,-0.000281,-0.001111,0.000036,0.000159,-0.000790,-0.001590
1756190916.121623,-0.001127,0.000077,0.000223,-0.000132,-0.000281,-0.000337,-0.000281,-0.001111,0.000036,0.000159,-0.000790,-0.001590
1756190916.131681,-0.001127,0.000077,0.000223,-0.000132,-0.000281,-0.000337,-0.000281,-0.001111,0.000036,0.000159,-0.000790,-0.001590
1756190916.132333,-0.001127,0.000077,0.000223,-0.000132,-0.000281,-0.000337,-0.000281,-0.001111,0.000036,0.000159,-0.000790,-0.001590
1756190916.141399,-0.001127,0.000077,0.000223,-0.000132,-0.000281,-0.000337,-0.000281,-0.001111,0.000036,0.000159,-0.000790,-0.001590
1756190916.141804,-0.001127,0.000077,0.000223,-0.000132,-0.000281,-0.000337,-0.000236,0.001311,0.000078,-0.000820,0.001561,0.000932
1756190916.151781,-0.001074,0.000070,0.000224,-0.000098,-0.000220,-0.000309,-0.000281,-0.001111,0.000036,0.000159,-0.000790,-0.001590
1756190916.152204,-0.001074,0.000070,0.000224,-0.000098,-0.000220,-0.000309,-0.000281,-0.001111,0.000036,0.000159,-0.000790,-0.001590
1756190916.161833,-0.001074,0.000070,0.000224,-0.000098,-0.000220,-0.000309,-0.000264,-0.001050,0.000013,0.000200,-0.000736,-0.001485
1756190916.162081,-0.001074,0.000070,0.000224,-0.000098,-0.000220,-0.000309,-0.000223,0.001297,0.000054,-0.000754,0.001556,0.000972
1756190916.171502,-0.001074,0.000070,0.000224,-0.000098,-0.000220,-0.000309,-0.000223,0.001297,0.000054,-0.000754,0.001556,0.000972
1756190916.171697,-0.001074,0.000070,0.000224,-0.000098,-0.000220,-0.000309,-0.000264,-0.001050,0.000013,0.000200,-0.000736,-0.001485
1756190916.181389,-0.001025,0.000073,0.000202,-0.000132,-0.000222,-0.000285,-0.000264,-0.001050,0.000013,0.000200,-0.000736,-0.001485
1756190916.181659,-0.001025,0.000073,0.000202,-0.000132,-0.000222,-0.000285,-0.000222,0.001264,0.000053,-0.000744,0.001530,0.000944
1756190916.191459,-0.001025,0.000073,0.000202,-0.000132,-0.000222,-0.000285,-0.000222,0.001264,0.000053,-0.000744,0.001530,0.000944
1756190916.191622,-0.001025,0.000073,0.000202,-0.000132,-0.000222,-0.000285,-0.000264,-0.001050,0.000013,0.000200,-0.000736,-0.001485
1756190916.201732,-0.001025,0.000073,0.000202,-0.000132,-0.000222,-0.000285,-0.000261,-0.001018,0.000013,0.000182,-0.000706,-0.001431
1756190916.201805,-0.001025,0.000073,0.000202,-0.000132,-0.000222,-0.000285,-0.000221,0.001276,0.000053,-0.000754,0.001542,0.000980
1756190916.211470,-0.000973,0.000065,0.000208,-0.000086,-0.000214,-0.000260,-0.000261,-0.001018,0.000013,0.000182,-0.000706,-0.001431
1756190916.211763,-0.000973,0.000065,0.000208,-0.000086,-0.000214,-0.000260,-0.000261,-0.001018,0.000013,0.000182,-0.000706,-0.001431
1756190916.221272,-0.000973,0.000065,0.000208,-0.000086,-0.000214,-0.000260,-0.000261,-0.001018,0.000013,0.000182,-0.000706,-0.001431
1756190916.221526,-0.000973,0.000065,0.000208,-0.000086,-0.000214,-0.000260,-0.000261,-0.001018,0.000013,0.000182,-0.000706,-0.001431
1756190916.231447,-0.000973,0.000065,0.000208,-0.000086,-0.000214,-0.000260,-0.000261,-0.001018,0.000013,0.000182,-0.000706,-0.001431
1756190916.231975,-0.000973,0.000065,0.000208,-0.000086,-0.000214,-0.000260,-0.000261,-0.001018,0.000013,0.000182,-0.000706,-0.001431
1756190916.241616,-0.000973,0.000065,0.000208,-0.000086,-0.000214,-0.000260,-0.000261,-0.001018,0.000013,0.000182,-0.000706,-0.001431
1756190916.242051,-0.000973,0.000065,0.000208,-0.000086,-0.000214,-0.000260,-0.000261,-0.001018,0.000013,0.000182,-0.000706,-0.001431
1756190916.251242,-0.000932,0.000061,0.000198,-0.000075,-0.000191,-0.000230,-0.000260,-0.001017,0.000034,0.000139,-0.000746,-0.001419
1756190916.252144,-0.000932,0.000061,0.000198,-0.000075,-0.000191,-0.000230,-0.000260,-0.001017,0.000034,0.000139,-0.000746,-0.001419
1756190916.261311,-0.000932,0.000061,0.000198,-0.000075,-0.000191,-0.000230,-0.000260,-0.001017,0.000034,0.000139,-0.000746,-0.001419
1756190916.262050,-0.000932,0.000061,0.000198,-0.000075,-0.000191,-0.000230,-0.000260,-0.001017,0.000034,0.000139,-0.000746,-0.001419
1756190916.271734,-0.000932,0.000061,0.000198,-0.000075,-0.000191,-0.000230,-0.000260,-0.001017,0.000034,0.000139,-0.000746,-0.001419
1756190916.272247,-0.000932,0.000061,0.000198,-0.000075,-0.000191,-0.000230,-0.000219,0.001208,0.000073,-0.000775,0.001448,0.000934
1756190916.281180,-0.000926,0.000069,0.000197,-0.000088,-0.000172,-0.000253,-0.000260,-0.001017,0.000034,0.000139,-0.000746,-0.001419
1756190916.281676,-0.000926,0.000069,0.000197,-0.000088,-0.000172,-0.000253,-0.000260,-0.001017,0.000034,0.000139,-0.000746,-0.001419
1756190916.291783,-0.000926,0.000069,0.000197,-0.000088,-0.000172,-0.000253,-0.000253,-0.000968,0.000026,0.000142,-0.000670,-0.001345
1756190916.292024,-0.000926,0.000069,0.000197,-0.000088,-0.000172,-0.000253,-0.000215,0.001221,0.000065,-0.000760,0.001494,0.000975
1756190916.301507,-0.000926,0.000069,0.000197,-0.000088,-0.000172,-0.000253,-0.000253,-0.000968,0.000026,0.000142,-0.000670,-0.001345
1756190916.302503,-0.000926,0.000069,0.000197,-0.000088,-0.000172,-0.000253,-0.000253,-0.000968,0.000026,0.000142,-0.000670,-0.001345
1756190916.311604,-0.000891,0.000055,0.000196,-0.000060,-0.000164,-0.000211,-0.000253,-0.000968,0.000026,0.000142,-0.000670,-0.001345
1756190916.312509,-0.000891,0.000055,0.000196,-0.000060,-0.000164,-0.000211,-0.000253,-0.000968,0.000026,0.000142,-0.000670,-0.001345
1756190916.321459,-0.000891,0.000055,0.000196,-0.000060,-0.000164,-0.000211,-0.000253,-0.000968,0.000026,0.000142,-0.000670,-0.001345
1756190916.322483,-0.000891,0.000055,0.000196,-0.000060,-0.000164,-0.000211,-0.000253,-0.000968,0.000026,0.000142,-0.000670,-0.001345
1756190916.331542,-0.000891,0.000055,0.000196,-0.000060,-0.000164,-0.000211,-0.000236,-0.000940,0.000033,0.000126,-0.000672,-0.001277
1756190916.332435,-0.000891,0.000055,0.000196,-0.000060,-0.000164,-0.000211,-0.000236,-0.000940,0.000033,0.000126,-0.000672,-0.001277
1756190916.341519,-0.000891,0.000055,0.000196,-0.000060,-0.000164,-0.000211,-0.000236,-0.000940,0.000033,0.000126,-0.000672,-0.001277
1756190916.341682,-0.000891,0.000055,0.000196,-0.000060,-0.000164,-0.000211,-0.000236,-0.000940,0.000033,0.000126,-0.000672,-0.001277
1756190916.352046,-0.000852,0.000053,0.000198,-0.000011,-0.000144,-0.000194,-0.000231,-0.000902,0.000018,0.000153,-0.000616,-0.001216
1756190916.352476,-0.000852,0.000053,0.000198,-0.000011,-0.000144,-0.000194,-0.000231,-0.000902,0.000018,0.000153,-0.000616,-0.001216
1756190916.361418,-0.000852,0.000053,0.000198,-0.000011,-0.000144,-0.000194,-0.000231,-0.000902,0.000018,0.000153,-0.000616,-0.001216
1756190916.362243,-0.000852,0.000053,0.000198,-0.000011,-0.000144,-0.000194,-0.000196,0.001185,0.000055,-0.000713,0.001464,0.001014
1756190916.371568,-0.000852,0.000053,0.000198,-0.000011,-0.000144,-0.000194,-0.000231,-0.000902,0.000018,0.000153,-0.000616,-0.001216
1756190916.371660,-0.000852,0.000053,0.000198,-0.000011,-0.000144,-0.000194,-0.000231,-0.000902,0.000018,0.000153,-0.000616,-0.001216
1756190916.381252,-0.000816,0.000053,0.000188,-0.000006,-0.000153,-0.000155,-0.000231,-0.000902,0.000018,0.000153,-0.000616,-0.001216
1756190916.381907,-0.000816,0.000053,0.000188,-0.000006,-0.000153,-0.000155,-0.000231,-0.000902,0.000018,0.000153,-0.000616,-0.001216
1756190916.391535,-0.000816,0.000053,0.000188,-0.000006,-0.000153,-0.000155,-0.000225,-0.000861,0.000013,0.000150,-0.000557,-0.001151
1756190916.391769,-0.000816,0.000053,0.000188,-0.000006,-0.000153,-0.000155,-0.000192,0.001169,0.000048,-0.000696,0.001476,0.001028
1756190916.401697,-0.000816,0.000053,0.000188,-0.000006,-0.000153,-0.000155,-0.000225,-0.000861,0.000013,0.000150,-0.000557,-0.001151
1756190916.402144,-0.000816,0.000053,0.000188,-0.000006,-0.000153,-0.000155,-0.000225,-0.000861,0.000013,0.000150,-0.000557,-0.001151
1756190916.411829,-0.000765,0.000063,0.000197,-0.000015,-0.000106,-0.000215,-0.000225,-0.000861,0.000013,0.000150,-0.000557,-0.001151
1756190916.412082,-0.000765,0.000063,0.000197,-0.000015,-0.000106,-0.000215,-0.000225,-0.000861,0.000013,0.000150,-0.000557,-0.001151
1756190916.421062,-0.000765,0.000063,0.000197,-0.000015,-0.000106,-0.000215,-0.000225,-0.000861,0.000013,0.000150,-0.000557,-0.001151
1756190916.421911,-0.000765,0.000063,0.000197,-0.000015,-0.000106,-0.000215,-0.000225,-0.000861,0.000013,0.000150,-0.000557,-0.001151
1756190916.431353,-0.000765,0.000063,0.000197,-0.000015,-0.000106,-0.000215,-0.000225,-0.000861,0.000013,0.000150,-0.000557,-0.001151
1756190916.433249,-0.000765,0.000063,0.000197,-0.000015,-0.000106,-0.000215,-0.000225,-0.000861,0.000013,0.000150,-0.000557,-0.001151
1756190916.441840,-0.000765,0.000063,0.000197,-0.000015,-0.000106,-0.000215,-0.000209,-0.000812,0.000002,0.000169,-0.000515,-0.001054
1756190916.442572,-0.000765,0.000063,0.000197,-0.000015,-0.000106,-0.000215,-0.000178,0.001141,0.000036,-0.000651,0.001453,0.001056
1756190916.451756,-0.000742,0.000054,0.000191,0.000023,-0.000103,-0.000169,-0.000209,-0.000812,0.000002,0.000169,-0.000515,-0.001054
1756190916.452343,-0.000742,0.000054,0.000191,0.000023,-0.000103,-0.000169,-0.000177,0.001123,0.000036,-0.000645,0.001438,0.001040
1756190916.461867,-0.000742,0.000054,0.000191,0.000023,-0.000103,-0.000169,-0.000209,-0.000812,0.000002,0.000169,-0.000515,-0.001054
1756190916.462243,-0.000742,0.000054,0.000191,0.000023,-0.000103,-0.000169,-0.000209,-0.000812,0.000002,0.000169,-0.000515,-0.001054
1756190916.471225,-0.000742,0.000054,0.000191,0.000023,-0.000103,-0.000169,-0.000209,-0.000812,0.000002,0.000169,-0.000515,-0.001054
1756190916.472908,-0.000742,0.000054,0.000191,0.000023,-0.000103,-0.000169,-0.000209,-0.000812,0.000002,0.000169,-0.000515,-0.001054
1756190916.481665,-0.000735,0.000057,0.000180,-0.000022,-0.000081,-0.000189,-0.000209,-0.000780,0.000004,0.000146,-0.000482,-0.001017
1756190916.482058,-0.000735,0.000057,0.000180,-0.000022,-0.000081,-0.000189,-0.000179,0.001126,0.000037,-0.000657,0.001446,0.001050
1756190916.491057,-0.000735,0.000057,0.000180,-0.000022,-0.000081,-0.000189,-0.000209,-0.000780,0.000004,0.000146,-0.000482,-0.001017
1756190916.493683,-0.000735,0.000057,0.000180,-0.000022,-0.000081,-0.000189,-0.000209,-0.000780,0.000004,0.000146,-0.000482,-0.001017
1756190916.501310,-0.000735,0.000057,0.000180,-0.000022,-0.000081,-0.000189,-0.000209,-0.000780,0.000004,0.000146,-0.000482,-0.001017
1756190916.502017,-0.000735,0.000057,0.000180,-0.000022,-0.000081,-0.000189,-0.000209,-0.000780,0.000004,0.000146,-0.000482,-0.001017
1756190916.511670,-0.000705,0.000050,0.000180,-0.000001,-0.000105,-0.000139,-0.000209,-0.000780,0.000004,0.000146,-0.000482,-0.001017
1756190916.512118,-0.000705,0.000050,0.000180,-0.000001,-0.000105,-0.000139,-0.000179,0.001100,0.000037,-0.000648,0.001425,0.001027
1756190916.521960,-0.000705,0.000050,0.000180,-0.000001,-0.000105,-0.000139,-0.000209,-0.000780,0.000004,0.000146,-0.000482,-0.001017
1756190916.522373,-0.000705,0.000050,0.000180,-0.000001,-0.000105,-0.000139,-0.000209,-0.000780,0.000004,0.000146,-0.000482,-0.001017
1756190916.532026,-0.000705,0.000050,0.000180,-0.000001,-0.000105,-0.000139,-0.000196,-0.000711,0.000001,0.000127,-0.000415,-0.000891
1756190916.534781,-0.000705,0.000050,0.000180,-0.000001,-0.000105,-0.000139,-0.000196,-0.000711,0.000001,0.000127,-0.000415,-0.000891
1756190916.541596,-0.000705,0.000050,0.000180,-0.000001,-0.000105,-0.000139,-0.000196,-0.000711,0.000001,0.000127,-0.000415,-0.000891
1756190916.542574,-0.000705,0.000050,0.000180,-0.000001,-0.000105,-0.000139,-0.000196,-0.000711,0.000001,0.000127,-0.000415,-0.000891
1756190916.551540,-0.000678,0.000050,0.000173,0.000012,-0.000090,-0.000139,-0.000196,-0.000711,0.000001,0.000127,-0.000415,-0.000891
1756190916.552182,-0.000678,0.000050,0.000173,0.000012,-0.000090,-0.000139,-0.000196,-0.000711,0.000001,0.000127,-0.000415,-0.000891
1756190916.561722,-0.000678,0.000050,0.000173,0.000012,-0.000090,-0.000139,-0.000196,-0.000711,0.000001,0.000127,-0.000415,-0.000891
1756190916.562236,-0.000678,0.000050,0.000173,0.000012,-0.000090,-0.000139,-0.000196,-0.000711,0.000001,0.000127,-0.000415,-0.000891
1756190916.571960,-0.000678,0.000050,0.000173,0.000012,-0.000090,-0.000139,-0.000190,-0.000676,-0.000002,0.000124,-0.000373,-0.000831
1756190916.572659,-0.000678,0.000050,0.000173,0.000012,-0.000090,-0.000139,-0.000190,-0.000676,-0.000002,0.000124,-0.000373,-0.000831
1756190916.581637,-0.000634,0.000053,0.000155,-0.000072,-0.000101,-0.000175,-0.000190,-0.000676,-0.000002,0.000124,-0.000373,-0.000831
1756190916.581999,-0.000634,0.000053,0.000155,-0.000072,-0.000101,-0.000175,-0.000190,-0.000676,-0.000002,0.000124,-0.000373,-0.000831
1756190916.591104,-0.000634,0.000053,0.000155,-0.000072,-0.000101,-0.000175,-0.000183,-0.000646,-0.000003,0.000114,-0.000357,-0.000769
1756190916.591776,-0.000634,0.000053,0.000155,-0.000072,-0.000101,-0.000175,-0.000183,-0.000646,-0.000003,0.000114,-0.000357,-0.000769
1756190916.601745,-0.000634,0.000053,0.000155,-0.000072,-0.000101,-0.000175,-0.000183,-0.000646,-0.000003,0.000114,-0.000357,-0.000769
1756190916.602707,-0.000634,0.000053,0.000155,-0.000072,-0.000101,-0.000175,-0.000183,-0.000646,-0.000003,0.000114,-0.000357,-0.000769
1756190916.611697,-0.000622,0.000043,0.000166,0.000015,-0.000088,-0.000096,-0.000183,-0.000646,-0.000003,0.000114,-0.000357,-0.000769
1756190916.612125,-0.000622,0.000043,0.000166,0.000015,-0.000088,-0.000096,-0.000159,0.001058,0.000026,-0.000615,0.001393,0.001108
1756190916.621279,-0.000622,0.000043,0.000166,0.000015,-0.000088,-0.000096,-0.000183,-0.000646,-0.000003,0.000114,-0.000357,-0.000769
1756190916.621968,-0.000622,0.000043,0.000166,0.000015,-0.000088,-0.000096,-0.000183,-0.000646,-0.000003,0.000114,-0.000357,-0.000769
1756190916.632013,-0.000622,0.000043,0.000166,0.000015,-0.000088,-0.000096,-0.000183,-0.000646,-0.000003,0.000114,-0.000357,-0.000769
1756190916.634851,-0.000622,0.000043,0.000166,0.000015,-0.000088,-0.000096,-0.000183,-0.000646,-0.000003,0.000114,-0.000357,-0.000769
1756190916.642390,-0.000622,0.000043,0.000166,0.000015,-0.000088,-0.000096,-0.000162,-0.000604,-0.000006,0.000125,-0.000326,-0.000672
1756190916.642831,-0.000622,0.000043,0.000166,0.000015,-0.000088,-0.000096,-0.000162,-0.000604,-0.000006,0.000125,-0.000326,-0.000672
1756190916.652092,-0.000614,0.000046,0.000162,0.000010,-0.000079,-0.000129,-0.000162,-0.000604,-0.000006,0.000125,-0.000326,-0.000672
1756190916.653559,-0.000614,0.000046,0.000162,0.000010,-0.000079,-0.000129,-0.000162,-0.000604,-0.000006,0.000125,-0.000326,-0.000672
1756190916.662101,-0.000614,0.000046,0.000162,0.000010,-0.000079,-0.000129,-0.000162,-0.000604,-0.000006,0.000125,-0.000326,-0.000672
1756190916.663108,-0.000614,0.000046,0.000162,0.000010,-0.000079,-0.000129,-0.000140,0.001058,0.000023,-0.000588,0.001387,0.001164
1756190916.671780,-0.000614,0.000046,0.000162,0.000010,-0.000079,-0.000129,-0.000162,-0.000604,-0.000006,0.000125,-0.000326,-0.000672
1756190916.673717,-0.000614,0.000046,0.000162,0.000010,-0.000079,-0.000129,-0.000162,-0.000604,-0.000006,0.000125,-0.000326,-0.000672
1756190916.682008,-0.000580,0.000048,0.000152,0.000008,-0.000099,-0.000122,-0.000139,-0.000564,0.000004,0.000109,-0.000317,-0.000570
1756190916.683445,-0.000580,0.000048,0.000152,0.000008,-0.000099,-0.000122,-0.000139,-0.000564,0.000004,0.000109,-0.000317,-0.000570
1756190916.691679,-0.000580,0.000048,0.000152,0.000008,-0.000099,-0.000122,-0.000139,-0.000564,0.000004,0.000109,-0.000317,-0.000570
1756190916.692368,-0.000580,0.000048,0.000152,0.000008,-0.000099,-0.000122,-0.000139,-0.000564,0.000004,0.000109,-0.000317,-0.000570
1756190916.701929,-0.000580,0.000048,0.000152,0.000008,-0.000099,-0.000122,-0.000139,-0.000564,0.000004,0.000109,-0.000317,-0.000570
1756190916.702485,-0.000580,0.000048,0.000152,0.000008,-0.000099,-0.000122,-0.000116,0.001032,0.000032,-0.000580,0.001337,0.001203
1756190916.711474,-0.000548,0.000054,0.000146,0.000048,-0.000072,-0.000175,-0.000139,-0.000564,0.000004,0.000109,-0.000317,-0.000570
1756190916.712734,-0.000548,0.000054,0.000146,0.000048,-0.000072,-0.000175,-0.000139,-0.000564,0.000004,0.000109,-0.000317,-0.000570
1756190916.722149,-0.000548,0.000054,0.000146,0.000048,-0.000072,-0.000175,-0.000117,-0.000528,0.000001,0.000120,-0.000317,-0.000476
1756190916.722828,-0.000548,0.000054,0.000146,0.000048,-0.000072,-0.000175,-0.000117,-0.000528,0.000001,0.000120,-0.000317,-0.000476
1756190916.732089,-0.000548,0.000054,0.000146,0.000048,-0.000072,-0.000175,-0.000117,-0.000528,0.000001,0.000120,-0.000317,-0.000476
1756190916.732914,-0.000548,0.000054,0.000146,0.000048,-0.000072,-0.000175,-0.000117,-0.000528,0.000001,0.000120,-0.000317,-0.000476
1756190916.741517,-0.000548,0.000054,0.000146,0.000048,-0.000072,-0.000175,-0.000117,-0.000528,0.000001,0.000120,-0.000317,-0.000476
1756190916.741972,-0.000548,0.000054,0.000146,0.000048,-0.000072,-0.000175,-0.000117,-0.000528,0.000001,0.000120,-0.000317,-0.000476
1756190916.751810,-0.000514,0.000054,0.000143,0.000045,-0.000099,-0.000148,-0.000117,-0.000528,0.000001,0.000120,-0.000317,-0.000476
1756190916.752702,-0.000514,0.000054,0.000143,0.000045,-0.000099,-0.000148,-0.000094,0.000969,0.000027,-0.000533,0.001251,0.001205
1756190916.762221,-0.000514,0.000054,0.000143,0.000045,-0.000099,-0.000148,-0.000117,-0.000528,0.000001,0.000120,-0.000317,-0.000476
1756190916.762430,-0.000514,0.000054,0.000143,0.000045,-0.000099,-0.000148,-0.000094,0.000969,0.000027,-0.000533,0.001251,0.001205
1756190916.771640,-0.000514,0.000054,0.000143,0.000045,-0.000099,-0.000148,-0.000098,-0.000487,0.000018,0.000071,-0.000306,-0.000379
1756190916.772910,-0.000514,0.000054,0.000143,0.000045,-0.000099,-0.000148,-0.000098,-0.000487,0.000018,0.000071,-0.000306,-0.000379
1756190916.781476,-0.000498,0.000055,0.000151,0.000073,-0.000028,-0.000184,-0.000098,-0.000487,0.000018,0.000071,-0.000306,-0.000379
1756190916.782350,-0.000498,0.000055,0.000151,0.000073,-0.000028,-0.000184,-0.000098,-0.000487,0.000018,0.000071,-0.000306,-0.000379
1756190916.791693,-0.000498,0.000055,0.000151,0.000073,-0.000028,-0.000184,-0.000098,-0.000487,0.000018,0.000071,-0.000306,-0.000379
1756190916.792544,-0.000498,0.000055,0.000151,0.000073,-0.000028,-0.000184,-0.000098,-0.000487,0.000018,0.000071,-0.000306,-0.000379
1756190916.802279,-0.000498,0.000055,0.000151,0.000073,-0.000028,-0.000184,-0.000098,-0.000487,0.000018,0.000071,-0.000306,-0.000379
1756190916.802784,0.000279,0.000052,0.000143,0.000073,-0.000028,-0.000184,-0.000077,0.000316,0.000031,-0.000309,0.000608,0.000601
1756190916.811751,-0.000504,0.000050,0.000150,0.000075,-0.000042,-0.000140,-0.000089,-0.000472,0.000025,0.000061,-0.000319,-0.000344
1756190916.812413,0.000256,0.000047,0.000142,0.000075,-0.000042,-0.000140,-0.000089,-0.000472,0.000025,0.000061,-0.000319,-0.000344
1756190916.822348,-0.000504,0.000050,0.000150,0.000075,-0.000042,-0.000140,-0.000066,0.000964,0.000052,-0.000567,0.001190,0.001274
1756190916.822942,-0.000504,0.000050,0.000150,0.000075,-0.000042,-0.000140,-0.000089,-0.000472,0.000025,0.000061,-0.000319,-0.000344
1756190916.832872,-0.000504,0.000050,0.000150,0.000075,-0.000042,-0.000140,-0.000075,-0.000451,0.000022,0.000069,-0.000312,-0.000294
1756190916.833189,-0.000504,0.000050,0.000150,0.000075,-0.000042,-0.000140,-0.000075,-0.000451,0.000022,0.000069,-0.000312,-0.000294
1756190916.841657,-0.000504,0.000050,0.000150,0.000075,-0.000042,-0.000140,-0.000075,-0.000451,0.000022,0.000069,-0.000312,-0.000294
1756190916.842063,-0.000504,0.000050,0.000150,0.000075,-0.000042,-0.000140,-0.000052,0.000966,0.000049,-0.000552,0.001179,0.001304
1756190916.851597,-0.000464,0.000055,0.000145,0.000093,-0.000031,-0.000197,-0.000052,0.000922,0.000048,-0.000536,0.001141,0.001264
1756190916.851688,-0.000464,0.000055,0.000145,0.000093,-0.000031,-0.000197,-0.000075,-0.000451,0.000022,0.000069,-0.000312,-0.000294
1756190916.861676,-0.000464,0.000055,0.000145,0.000093,-0.000031,-0.000197,-0.000075,-0.000451,0.000022,0.000069,-0.000312,-0.000294
1756190916.862492,-0.000464,0.000055,0.000145,0.000093,-0.000031,-0.000197,-0.000075,-0.000451,0.000022,0.000069,-0.000312,-0.000294
1756190916.871575,-0.000464,0.000055,0.000145,0.000093,-0.000031,-0.000197,-0.000087,-0.000445,0.000006,0.000094,-0.000261,-0.000301
1756190916.872308,-0.000464,0.000055,0.000145,0.000093,-0.000031,-0.000197,-0.000087,-0.000445,0.000006,0.000094,-0.000261,-0.000301
1756190916.881942,-0.000469,0.000048,0.000139,0.000120,-0.000048,-0.000152,-0.000066,0.000929,0.000031,-0.000511,0.001192,0.001256
1756190916.882329,-0.000469,0.000048,0.000139,0.000120,-0.000048,-0.000152,-0.000087,-0.000445,0.000006,0.000094,-0.000261,-0.000301
1756190916.891437,-0.000469,0.000048,0.000139,0.000120,-0.000048,-0.000152,-0.000087,-0.000445,0.000006,0.000094,-0.000261,-0.000301
1756190916.893647,-0.000469,0.000048,0.000139,0.000120,-0.000048,-0.000152,-0.000087,-0.000445,0.000006,0.000094,-0.000261,-0.000301
